age,hours-per-week,workclass_Government,workclass_Private,workclass_Self-emp,education_Bachelors,education_Doctorate,education_High School,education_Masters,race_Asian,race_Black,race_Hispanic,race_White,sex_Female,sex_Male,income
27,52,False,False,False,False,False,False,False,False,False,False,False,False,False,1
57,40,False,True,False,False,False,True,False,False,False,False,False,False,False,1
42,24,False,True,False,False,False,True,False,False,False,False,True,False,False,1
46,32,False,True,False,False,False,True,False,False,False,False,True,False,False,1
22,30,False,True,False,False,False,False,False,False,False,False,True,True,False,1
19,25,False,True,False,False,False,False,False,False,False,False,True,False,False,1
49,52,False,False,False,False,False,True,False,False,False,False,True,False,False,1
45,55,False,True,False,False,False,False,False,False,False,False,True,False,True,1
55,32,False,True,False,False,False,True,False,False,False,False,True,False,False,1
23,25,False,False,False,False,False,True,False,False,False,False,False,True,False,1
58,39,False,True,False,False,False,False,False,False,False,False,False,True,False,1
50,34,False,True,False,False,False,True,False,False,False,False,True,False,False,1
56,42,False,True,False,False,False,False,False,False,False,False,False,False,False,1
21,55,False,True,False,False,False,True,False,False,False,False,False,True,False,1
51,31,False,True,False,False,False,False,False,False,False,False,False,False,True,1
36,38,False,True,False,False,False,False,False,False,True,False,False,False,True,1
45,54,False,True,False,True,False,False,False,False,False,False,False,False,False,1
56,49,False,True,False,False,False,False,False,False,False,False,False,True,False,1
29,51,False,False,False,False,False,False,False,False,False,False,False,True,False,1
28,34,False,True,False,False,False,False,False,False,False,False,False,False,True,1
23,38,False,True,False,True,False,False,False,False,False,False,False,True,False,1
21,36,False,False,False,False,False,True,False,False,False,False,False,False,True,1
29,31,False,True,False,False,False,False,False,False,False,False,True,False,True,1
62,44,False,False,False,True,False,False,False,False,False,False,True,False,True,1
62,38,False,False,False,False,False,True,False,False,False,False,False,True,False,1
27,53,False,False,False,False,False,False,False,False,False,False,False,True,False,1
21,26,True,False,False,False,False,True,False,False,False,False,False,True,False,1
52,35,False,True,False,False,False,False,False,False,False,False,False,False,True,1
61,48,False,False,False,False,False,True,False,True,False,False,False,False,True,1
46,23,False,False,False,False,False,True,False,False,False,False,True,False,False,1
40,38,False,False,False,False,False,False,False,False,False,False,False,False,False,1
68,34,False,False,False,False,False,False,False,False,False,False,True,True,False,1
28,34,False,True,False,False,False,True,False,False,False,False,False,False,True,1
66,36,False,True,False,False,False,False,False,False,False,False,True,False,False,1
33,21,False,True,False,False,False,True,False,False,False,False,True,True,False,1
32,58,False,True,False,False,False,True,False,False,False,False,False,False,False,1
45,58,False,True,False,False,False,False,False,False,False,False,True,False,False,1
58,42,False,True,False,False,False,False,False,False,False,False,True,False,False,1
66,37,False,False,False,False,False,True,False,False,False,False,True,False,False,1
64,57,False,True,False,False,False,True,False,False,False,False,True,False,False,1
29,30,False,True,False,False,False,False,False,False,False,False,True,False,True,1
25,52,False,False,False,False,False,False,False,False,False,False,False,False,True,1
22,48,False,False,False,False,False,False,False,True,False,False,False,False,False,1
21,38,False,True,False,False,False,False,False,False,False,False,True,False,False,1
66,52,False,False,False,True,False,False,False,False,False,False,False,True,False,1
62,49,False,True,False,False,False,True,False,True,False,False,False,False,True,1
67,41,False,False,False,False,False,True,False,False,True,False,False,True,False,1
50,20,False,False,False,False,False,False,False,False,True,False,False,False,False,1
49,41,False,False,False,False,False,False,False,False,False,False,False,False,True,1
54,32,False,True,False,False,False,False,False,False,False,False,True,False,False,1
55,42,False,True,False,False,False,False,False,False,True,False,False,False,True,1
56,40,False,True,False,False,False,True,False,False,False,False,False,True,False,1
45,21,False,True,False,False,False,True,False,False,False,False,False,False,False,1
35,37,False,False,False,False,False,False,False,False,False,False,False,False,False,1
26,34,False,True,False,False,False,True,False,False,False,False,True,False,False,1
68,35,False,False,False,False,False,True,False,False,False,False,True,False,False,1
36,58,False,True,False,False,False,False,False,False,False,False,False,False,False,1
38,47,False,True,False,False,False,False,False,False,False,False,True,False,False,1
22,37,False,True,False,False,False,False,False,False,False,False,True,False,False,1
31,26,False,True,False,True,False,False,False,False,False,False,True,False,True,1
39,37,False,False,False,True,False,False,False,False,True,False,False,False,False,1
68,33,False,True,False,False,False,True,False,False,False,False,True,False,True,1
61,44,False,True,False,False,False,True,False,False,False,False,False,False,False,1
42,29,True,False,False,False,False,False,False,False,False,False,True,False,False,1
49,52,False,False,False,False,False,True,False,False,False,False,True,False,False,1
35,22,False,True,False,False,False,True,False,False,False,False,True,True,False,1
63,37,False,False,False,False,False,True,False,False,False,False,False,True,False,1
66,37,False,False,False,False,False,True,False,False,False,False,True,False,False,1
42,55,False,True,False,False,False,False,False,False,False,False,False,True,False,1
60,53,False,False,False,False,False,False,False,False,False,False,False,False,True,1
62,29,False,True,False,False,False,True,False,False,False,False,True,False,False,1
55,52,False,False,False,True,False,False,False,False,False,False,False,False,False,1
56,40,False,True,False,False,False,True,False,False,False,False,False,False,False,1
43,57,False,False,False,False,False,False,False,False,False,False,True,False,True,1
36,41,False,True,False,True,False,False,False,False,False,False,False,False,True,1
19,30,False,False,True,False,False,True,False,False,False,False,True,False,False,1
40,29,False,True,False,False,False,False,False,False,False,False,True,True,False,1
32,23,False,True,False,False,False,False,False,False,False,False,True,False,False,1
44,51,False,True,False,False,False,False,False,False,False,False,False,False,False,1
67,23,False,True,False,True,False,False,False,False,False,False,False,True,False,1
53,58,False,False,False,False,False,False,False,False,False,False,True,False,True,1
47,49,False,True,False,False,False,False,False,False,False,False,False,False,True,1
47,42,False,False,False,False,False,False,False,False,False,False,True,False,True,1
47,57,False,False,False,False,False,True,False,False,False,False,False,True,False,1
67,35,False,True,False,False,False,False,False,False,False,False,False,False,False,1
61,49,False,False,False,False,False,True,False,True,False,False,False,False,True,1
53,47,False,False,False,False,False,False,False,False,False,False,True,False,False,1
40,43,False,False,False,True,False,False,False,False,False,False,False,False,False,1
57,42,False,True,False,False,False,False,False,False,False,False,False,True,False,1
32,21,False,True,False,False,False,False,False,False,False,False,True,False,False,1
28,50,False,False,False,False,False,False,False,False,False,False,True,False,True,1
54,25,False,False,False,False,False,True,False,False,False,False,True,False,False,1
43,29,False,False,False,False,False,False,False,False,False,False,True,False,True,1
26,34,False,True,False,False,False,True,False,False,False,False,True,False,False,1
40,39,False,False,True,False,False,False,False,False,False,False,False,False,True,1
27,55,False,False,False,False,False,False,False,False,False,False,True,False,False,1
43,54,False,True,False,False,False,True,False,False,False,False,False,False,False,1
62,44,False,True,False,False,False,False,False,False,False,False,True,False,True,1
19,29,False,False,False,False,False,False,False,False,False,False,True,False,True,1
48,32,False,True,False,False,False,True,False,False,False,False,True,True,False,1
21,36,False,True,False,False,False,True,False,False,False,False,False,False,False,1
38,46,False,False,False,False,False,False,False,False,False,False,True,False,True,1
19,31,False,False,True,False,False,True,False,False,False,False,True,False,False,1
44,57,False,True,False,False,False,True,False,False,False,False,True,False,True,1
50,51,False,False,False,False,False,True,False,False,False,False,True,False,False,1
42,53,False,True,False,False,False,False,False,False,False,False,False,False,False,1
38,48,False,True,False,False,False,False,False,False,False,False,True,False,False,1
51,57,False,False,False,False,False,True,False,False,False,False,False,True,False,1
32,25,False,True,False,False,False,False,False,False,False,False,True,False,False,1
21,39,False,True,False,False,False,False,False,False,False,False,True,True,False,1
64,20,False,False,True,False,False,False,False,False,False,False,False,True,False,1
44,57,False,True,False,False,False,True,False,False,False,False,True,False,True,1
25,41,False,True,False,False,False,False,False,False,False,False,False,True,False,1
56,40,False,True,False,False,False,True,False,False,False,False,False,True,False,1
23,27,False,False,False,False,False,True,False,False,False,False,True,True,False,1
60,36,False,True,False,False,False,False,False,False,False,False,False,False,True,1
57,21,False,False,True,False,False,False,False,False,False,False,False,False,False,1
44,53,False,True,False,False,False,False,False,False,False,False,False,False,False,1
42,23,False,True,False,False,False,False,False,False,False,False,False,False,True,1
58,40,False,True,False,False,False,True,False,False,False,False,False,False,False,1
30,57,False,False,False,False,False,True,False,False,False,False,True,False,False,1
60,20,False,False,False,True,False,False,False,False,False,False,False,False,False,1
21,49,False,True,False,False,False,False,True,False,False,False,False,False,True,1
42,23,False,True,False,False,False,False,False,False,False,False,False,False,True,1
45,54,False,False,False,False,False,True,False,False,False,False,True,False,True,1
35,35,False,True,False,False,False,False,False,False,False,False,False,False,False,1
61,49,False,False,False,False,False,True,False,True,False,False,False,False,True,1
28,34,False,True,False,False,False,True,False,False,False,False,False,False,True,1
62,29,False,True,False,False,False,False,False,False,False,False,False,False,False,1
44,56,False,True,False,False,False,True,False,False,False,False,True,False,True,1
61,45,False,True,False,False,False,True,False,False,False,False,False,False,True,1
38,42,False,False,False,False,False,False,False,False,False,False,True,False,False,1
59,36,False,True,False,False,False,False,False,False,False,False,False,False,True,1
56,42,False,True,False,False,False,False,False,False,False,False,False,False,False,1
54,32,False,True,False,False,False,False,False,False,False,False,True,False,False,1
63,24,False,True,False,False,False,True,False,False,False,False,False,True,False,1
20,32,False,False,False,False,False,False,False,False,False,False,True,True,False,1
66,35,False,False,False,False,False,False,False,False,False,False,False,True,False,1
30,58,False,True,False,False,False,True,False,False,False,False,False,False,False,1
54,57,False,True,False,True,False,False,False,False,False,False,False,True,False,1
37,24,False,True,False,False,False,True,False,False,False,False,True,False,False,1
49,42,False,False,False,False,False,False,False,False,False,False,False,False,True,1
56,26,False,True,False,False,False,True,False,False,False,False,True,True,False,1
67,32,False,False,False,False,False,False,False,False,False,False,True,False,False,1
40,35,False,True,False,False,False,False,False,False,False,False,False,True,False,1
43,50,False,False,False,False,False,False,False,False,False,False,False,False,False,1
45,57,False,True,False,False,False,False,False,False,False,False,True,False,False,1
62,47,False,False,False,False,False,False,False,False,False,False,False,False,True,1
53,44,False,True,False,False,False,False,False,False,False,False,False,False,True,1
54,32,False,True,False,False,False,False,False,False,False,False,True,False,False,1
25,35,False,True,False,False,False,True,False,False,False,False,True,True,False,1
68,29,False,False,False,False,False,False,False,False,False,False,False,False,False,1
21,39,False,True,False,False,False,False,False,False,True,False,False,True,False,1
45,55,False,True,False,False,False,False,False,False,False,False,True,False,True,1
35,36,False,True,False,False,False,False,False,False,False,False,False,False,False,1
31,56,False,False,False,False,False,False,False,False,False,False,True,True,False,1
28,53,False,False,False,False,False,False,False,False,False,False,False,True,False,1
68,32,False,True,False,False,False,False,False,False,False,False,False,True,False,1
25,38,False,True,False,False,False,True,False,False,False,False,False,True,False,1
41,27,False,True,False,True,False,False,False,False,False,False,True,False,False,1
61,23,False,True,False,False,False,False,False,False,False,False,False,False,False,1
32,24,False,True,False,False,False,False,False,False,False,False,True,False,False,1
40,55,False,True,False,False,False,False,False,False,False,False,False,False,False,1
61,50,False,False,False,False,False,True,False,True,False,False,False,False,True,1
66,36,False,True,False,False,False,False,False,False,False,False,False,False,False,1
43,53,False,True,False,False,False,True,False,False,False,False,True,False,False,1
47,42,False,False,False,False,False,False,False,False,False,False,True,False,True,1
62,36,False,True,False,False,False,True,False,False,False,False,False,False,False,1
21,27,False,False,False,False,False,True,False,False,False,False,True,True,False,1
28,31,False,True,False,True,False,False,False,False,False,False,True,False,True,1
46,56,False,True,False,False,False,True,False,False,False,False,False,False,False,1
67,50,False,False,True,True,False,False,False,False,True,False,False,False,False,1
20,34,False,True,False,False,False,True,False,False,False,False,False,False,False,1
66,21,False,False,False,False,False,False,False,False,False,False,True,True,False,1
51,31,False,True,False,False,False,False,False,False,False,False,False,False,True,1
20,26,False,False,False,False,False,False,False,False,False,False,True,False,False,1
50,42,True,False,False,False,False,False,False,False,False,False,True,False,True,1
43,54,False,True,False,False,False,True,False,False,False,False,False,True,False,1
51,57,False,False,False,False,False,True,False,False,False,False,False,True,False,1
27,36,False,True,False,False,False,False,False,False,False,False,False,False,False,1
45,54,False,False,False,False,False,False,False,False,False,False,False,False,False,1
44,51,False,True,False,False,False,False,False,False,False,False,False,False,False,1
36,39,False,True,False,False,False,False,False,False,True,False,False,False,True,1
68,34,False,False,False,False,False,False,False,False,False,False,True,True,False,1
44,56,False,False,False,False,False,False,False,False,False,False,True,False,True,1
34,42,False,True,False,False,False,False,False,False,False,False,True,False,True,1
58,39,False,True,False,False,False,False,False,False,False,False,False,True,False,1
27,52,False,False,False,False,False,False,False,False,False,False,False,False,False,1
50,57,False,False,False,False,False,True,False,False,False,False,False,True,False,1
62,48,False,False,False,False,False,True,False,False,False,False,False,False,False,1
43,52,False,False,False,False,False,True,False,False,False,False,True,False,False,1
54,25,False,False,False,False,False,True,False,False,False,False,True,False,False,1
61,37,False,True,False,False,False,True,False,False,False,False,False,False,False,1
20,32,False,False,False,False,False,True,False,False,False,False,False,False,False,1
25,39,False,True,False,False,False,False,False,True,False,False,False,True,False,1
46,20,False,True,False,False,False,False,False,False,True,False,False,False,False,1
25,38,False,True,False,False,False,False,False,False,False,False,False,True,False,1
60,21,False,False,False,True,False,False,False,False,False,False,False,False,False,1
37,41,False,True,False,False,False,False,False,False,False,False,False,False,True,1
41,28,False,True,False,False,False,True,False,False,False,False,True,True,False,1
61,50,False,False,True,False,False,True,False,False,False,False,False,False,True,1
47,54,False,True,False,False,False,True,False,True,False,False,False,False,False,1
28,50,False,False,False,False,False,False,False,False,False,False,True,False,True,1
68,34,False,True,False,False,False,False,False,False,False,False,False,True,False,1
22,31,False,False,True,False,False,True,False,False,False,False,False,True,False,1
68,56,False,True,False,False,False,False,False,False,False,False,True,True,False,1
68,50,False,False,False,False,False,False,False,False,False,False,False,False,False,1
40,28,False,True,False,False,False,True,False,False,False,False,True,True,False,1
45,20,False,True,False,False,False,True,False,False,False,False,False,False,False,1
22,32,False,True,False,False,False,False,False,False,False,False,False,False,False,1
29,49,False,True,False,False,False,False,False,False,False,False,False,False,False,1
41,42,False,False,False,False,False,False,False,False,False,False,False,False,True,1
63,31,False,True,False,False,False,True,False,False,False,False,True,False,True,1
38,48,False,True,False,False,False,False,False,False,False,False,True,False,False,1
38,48,False,False,False,True,False,False,False,False,False,False,True,False,False,1
29,31,False,True,False,False,False,False,False,False,False,False,True,False,True,1
66,56,False,True,False,False,False,False,False,False,False,False,True,False,False,1
51,31,False,True,False,False,False,False,False,False,False,False,False,False,True,1
30,30,False,True,False,False,False,False,False,False,False,False,True,False,True,1
69,38,False,False,False,False,False,True,False,False,False,False,False,False,False,1
21,36,False,False,False,False,False,True,False,False,False,False,False,False,True,1
68,34,False,True,False,False,False,False,False,False,False,False,True,False,False,1
41,54,False,True,False,False,False,False,False,False,False,False,False,False,False,1
21,36,False,True,False,False,False,True,False,False,False,False,False,False,False,1
52,20,False,False,False,False,False,False,False,False,True,False,False,False,False,1
63,44,False,True,False,False,False,False,False,False,False,False,True,False,True,1
67,29,False,True,False,True,False,False,False,False,False,False,False,True,False,1
50,51,False,False,False,False,False,True,False,False,False,False,True,False,False,1
19,32,False,False,True,False,False,True,False,False,False,False,True,False,False,1
43,52,False,True,False,False,False,False,False,False,False,False,False,False,False,1
50,30,False,True,False,False,False,False,False,False,False,False,False,False,True,1
59,39,False,True,False,False,False,False,False,False,False,False,False,False,False,1
52,23,False,False,False,False,False,False,False,False,False,False,True,False,False,1
54,49,False,False,False,False,False,False,False,False,False,False,True,False,False,1
66,24,False,True,False,False,False,False,False,False,False,False,True,False,False,1
61,51,False,False,False,False,False,True,False,False,False,False,False,False,True,1
39,34,False,True,False,False,False,False,False,False,False,False,False,True,False,1
38,44,False,True,False,False,False,False,False,False,False,False,False,False,True,1
47,28,False,False,False,False,False,True,False,False,False,False,False,True,False,1
37,58,False,True,False,False,False,False,False,False,False,False,True,False,False,1
42,53,False,True,False,False,False,False,False,False,False,False,False,True,False,1
27,35,False,True,False,False,False,False,False,False,False,False,False,False,True,1
58,39,False,True,False,False,False,False,False,False,False,False,False,False,False,1
44,51,False,True,False,False,False,False,False,False,False,False,False,False,True,1
60,39,False,True,False,False,False,True,False,False,False,False,False,False,False,1
44,57,False,True,False,False,False,True,False,False,False,False,False,False,False,1
41,28,False,True,False,False,False,False,False,False,False,False,True,True,False,1
25,35,False,True,False,False,False,True,False,False,False,False,True,True,False,1
28,30,False,True,False,True,False,False,False,False,False,False,True,False,True,1
63,50,False,False,True,False,False,False,False,False,False,False,False,False,False,1
45,54,False,False,False,False,False,True,False,False,False,False,False,False,True,1
40,32,False,True,False,False,False,False,False,False,False,False,True,True,False,1
62,31,False,True,False,False,False,False,False,False,False,False,True,False,False,1
55,55,False,True,False,True,False,False,False,False,False,False,False,True,False,1
40,51,False,True,False,True,False,False,False,False,False,False,False,True,False,1
62,36,False,False,False,False,False,True,False,False,False,False,True,False,False,1
18,24,False,False,False,True,False,False,False,False,False,False,True,False,False,1
39,29,False,True,False,False,False,False,False,False,False,False,True,False,False,1
24,37,False,True,False,False,False,False,False,False,False,False,False,True,False,1
36,53,False,True,False,True,False,False,False,False,False,False,True,True,False,1
42,23,False,True,False,False,False,False,False,False,False,False,False,False,True,1
42,26,False,True,False,False,False,False,False,False,False,False,True,False,False,1
38,49,False,False,False,True,False,False,False,False,False,False,True,False,False,1
25,53,False,False,False,False,False,False,False,False,False,False,False,False,False,1
31,32,False,True,False,False,False,True,False,False,False,False,True,False,False,1
62,50,False,False,False,False,False,True,False,False,False,False,False,False,False,1
62,29,False,False,False,False,False,True,False,False,False,False,True,False,False,1
61,50,False,False,True,False,False,True,False,False,False,False,False,False,True,1
51,34,False,True,False,False,False,True,False,False,False,False,True,False,False,1
19,43,False,True,False,False,False,False,False,False,False,False,False,False,False,1
40,29,False,False,False,False,False,True,False,False,False,False,True,True,False,1
68,49,False,False,False,False,False,False,False,False,False,False,False,False,False,1
26,37,False,True,False,False,False,False,False,False,False,False,True,False,False,1
34,37,False,True,False,False,False,False,False,False,False,False,False,False,True,1
35,36,False,True,False,False,False,False,False,False,False,False,False,False,False,1
59,39,False,True,False,False,False,False,False,False,False,False,False,False,False,1
45,54,False,False,False,False,False,False,False,False,False,False,True,False,True,1
41,54,False,True,False,False,False,False,False,False,False,False,False,True,False,1
28,50,False,False,False,False,False,False,False,False,False,False,True,False,True,1
68,34,False,False,False,False,False,False,False,False,False,False,True,True,False,1
49,43,False,False,False,False,False,True,False,False,False,False,True,False,False,1
41,28,False,False,False,True,False,False,False,False,False,False,True,False,False,1
43,51,False,False,False,False,False,True,False,False,False,False,True,False,False,1
49,51,False,False,False,False,False,False,False,False,False,False,False,False,True,1
27,52,False,False,False,False,False,False,False,False,False,False,False,False,False,1
62,31,False,True,False,False,False,True,False,False,False,False,True,False,False,1
66,32,False,True,False,False,False,False,False,False,False,False,True,False,False,1
23,39,False,True,False,True,False,False,False,False,False,False,False,True,False,1
58,39,False,True,False,False,False,False,False,False,False,False,False,True,False,1
22,37,False,True,False,False,False,False,False,False,False,False,False,True,False,1
28,33,False,True,False,False,False,False,False,False,False,False,True,False,True,1
27,36,False,True,False,False,False,False,False,False,False,False,False,False,True,1
25,41,False,True,False,False,False,False,False,False,False,False,False,True,False,1
43,52,False,False,False,False,False,True,False,False,False,False,True,True,False,1
56,53,False,True,False,False,False,False,False,False,False,False,False,True,False,1
67,37,False,False,False,False,False,False,False,False,False,True,False,True,False,0
55,53,False,False,False,False,False,False,False,False,False,False,True,True,False,0
